num_ordered,num_sales_calls,num_ordered_last_month,is_general_phys,is_specialist,mean_samples_given
2,2,2,1,0,0.478260869565217
0,1,2,0,1,0.173913043478261
5,2,0,1,0,0.921739130434783
1,0,5,0,0,0.426086956521739
7,0,1,1,0,2.50869565217391
0,0,7,1,0,0.0347826086956522
0,0,0,0,1,0.0478260869565217
1,0,0,1,0,0.126086956521739
4,0,1,0,0,0.660869565217391
0,0,4,0,0,0.0956521739130435
2,2,0,1,0,0.0869565217391304
9,3,2,0,1,1.11304347826087
5,3,9,0,0,0.195652173913043
2,2,5,0,1,1.09130434782609
3,2,2,1,0,0.217391304347826
4,2,3,1,0,0.756521739130435
3,3,4,1,0,0.0
6,4,3,0,1,0.38695652173913
6,4,6,1,0,0.656521739130435
6,4,6,1,0,0.847826086956522
5,5,6,0,1,0.0869565217391304
6,5,5,1,0,0.365217391304348
0,3,6,0,0,0.243478260869565
8,2,0,1,0,0.28695652173913
1,4,8,1,0,1.1
10,3,1,0,1,0.58695652173913
3,1,1,1,0,0.152173913043478
3,1,3,0,0,0.11304347826087
1,2,3,1,0,1.68260869565217
0,3,1,0,0,0.847826086956522
2,1,0,1,0,0.97391304347826
8,0,2,1,0,1.51304347826087
5,1,8,0,1,0.552173913043478
4,1,5,0,0,0.347826086956522
2,1,4,1,0,0.473913043478261
2,3,2,1,0,0.0782608695652174
8,2,2,0,1,0.365217391304348
2,1,8,0,0,0.530434782608696
2,1,2,0,0,0.282608695652174
4,0,2,1,0,1.07391304347826
0,3,4,0,0,0.0434782608695652
3,2,0,1,0,0.139130434782609
4,0,3,1,0,2.9304347826087
9,0,4,0,0,0.269565217391304
2,0,9,0,1,1.10869565217391
0,0,2,0,1,2.93478260869565
2,0,0,1,0,0.630434782608696
1,0,2,1,0,0.230434782608696
4,0,1,0,1,1.91304347826087
2,0,3,1,0,1.0304347826087
3,2,2,1,0,0.626086956521739
1,0,3,0,1,2.41304347826087
4,1,1,0,1,1.27391304347826
6,1,4,1,0,0.0565217391304348
2,1,6,0,0,1.2
5,1,2,1,0,0.678260869565217
6,1,5,0,1,0.521739130434783
2,1,6,0,0,0.178260869565217
7,1,2,1,0,0.0347826086956522
5,1,7,1,0,0.130434782608696
5,1,5,1,0,0.0
2,1,5,0,1,0.773913043478261
4,0,2,1,0,0.0652173913043478
2,0,4,0,1,4.17391304347826
1,0,2,0,1,1.54782608695652
2,0,1,1,0,0.28695652173913
4,0,2,0,0,0.0
5,1,4,0,1,0.326086956521739
2,1,5,0,1,0.71304347826087
3,1,2,1,0,0.0043478260869565
4,0,3,1,0,0.091304347826087
6,1,4,1,0,1.11304347826087
4,1,4,0,1,0.41304347826087
5,0,4,0,1,1.50869565217391
0,1,5,1,0,0.21304347826087
0,2,0,1,0,0.51304347826087
0,1,0,0,1,0.821739130434783
0,1,0,0,1,0.108695652173913
0,1,0,0,0,0.0347826086956522
0,1,0,1,0,0.0130434782608696
1,1,0,1,0,1.24347826086957
0,1,1,1,0,1.26521739130435
0,2,0,1,0,0.330434782608696
0,0,0,0,1,0.760869565217391
0,0,0,0,1,0.582608695652174
0,2,0,1,0,0.21304347826087
0,1,0,0,1,1.04782608695652
0,1,0,1,0,0.534782608695652
0,1,0,1,0,0.31304347826087
0,2,0,0,1,2.4304347826087
0,1,0,0,1,0.278260869565217
0,5,0,0,1,0.847826086956522
0,2,0,1,0,0.195652173913043
4,3,0,1,0,0.0347826086956522
0,4,4,1,0,0.143478260869565
7,2,2,0,1,0.447826086956522
2,2,7,1,0,0.008695652173913
3,2,2,0,0,0.230434782608696
2,2,3,0,1,0.0
2,2,2,0,1,2.0695652173913
2,1,2,0,0,0.41304347826087
3,2,2,0,0,0.173913043478261
2,2,3,1,0,0.269565217391304
7,2,2,1,0,1.08695652173913
1,2,7,0,1,0.3
1,3,1,1,0,0.143478260869565
4,3,1,0,0,0.21304347826087
1,2,4,1,0,0.756521739130435
3,2,1,0,1,2.28695652173913
1,2,3,1,0,0.465217391304348
4,4,1,0,1,0.356521739130435
3,3,4,1,0,0.234782608695652
3,2,3,0,1,0.0739130434782609
2,3,3,1,0,0.569565217391304
1,4,2,1,0,0.269565217391304
2,6,1,0,0,0.0434782608695652
2,3,2,1,0,0.660869565217391
3,2,2,1,0,1.00434782608696
1,2,2,0,0,0.443478260869565
2,2,1,1,0,0.243478260869565
0,2,2,1,0,0.0869565217391304
3,1,0,1,0,0.143478260869565
1,3,3,1,0,0.421739130434783
2,2,1,1,0,0.256521739130435
0,3,2,0,0,0.504347826086957
0,3,0,1,0,0.0869565217391304
0,2,0,1,0,0.230434782608696
5,2,0,1,0,0.195652173913043
4,2,5,1,0,1.65217391304348
2,2,4,1,0,0.0260869565217391
3,2,2,1,0,1.40434782608696
6,2,3,1,0,0.2
0,2,6,1,0,0.68695652173913
0,4,0,1,0,0.0
2,4,0,1,0,1.66521739130435
3,3,2,0,0,0.165217391304348
0,3,3,1,0,0.269565217391304
1,3,0,1,0,0.7
2,2,1,0,0,0.0739130434782609
5,2,2,1,0,0.865217391304348
0,4,5,0,1,0.0
30,3,28,0,0,0.0521739130434783
19,4,30,1,0,0.0
23,3,19,1,0,0.921739130434783
11,1,23,0,0,0.0869565217391304
18,2,11,0,1,0.426086956521739
26,3,18,0,1,0.152173913043478
22,4,26,1,0,0.404347826086957
15,3,22,1,0,0.0565217391304348
24,3,15,0,1,0.517391304347826
10,1,24,0,0,0.0565217391304348
21,4,10,1,0,0.326086956521739
20,1,21,1,0,0.495652173913044
14,3,20,0,0,0.0608695652173913
22,2,14,0,1,0.539130434782609
18,3,22,1,0,0.0826086956521739
15,3,18,1,0,0.0
20,1,15,1,0,0.31304347826087
18,2,20,0,0,1.94782608695652
21,4,18,0,0,0.156521739130435
17,0,21,1,0,0.769565217391304
13,1,17,1,0,0.0
16,3,13,0,1,0.339130434782609
18,2,16,1,0,0.0217391304347826
5,2,3,1,0,0.304347826086957
1,2,5,0,1,0.556521739130435
1,4,1,0,1,3.36521739130435
0,2,1,1,0,0.195652173913043
3,4,0,0,0,0.0652173913043478
1,6,3,1,0,0.547826086956522
5,6,1,1,0,0.28695652173913
3,4,5,1,0,0.478260869565217
6,2,3,0,0,0.0521739130434783
2,3,6,1,0,0.173913043478261
2,2,2,0,0,0.421739130434783
2,3,2,0,1,0.504347826086957
5,1,2,1,0,0.126086956521739
2,2,5,1,0,0.121739130434783
3,4,2,0,1,0.0304347826086957
3,5,3,1,0,1.06086956521739
0,3,3,1,0,0.104347826086957
1,2,0,1,0,1.47826086956522
3,7,1,1,0,0.0869565217391304
1,4,3,0,1,0.495652173913044
3,4,1,0,0,0.326086956521739
1,6,3,0,0,0.317391304347826
3,4,1,0,1,0.304347826086957
1,1,1,0,1,0.130434782608696
3,0,1,1,0,0.282608695652174
5,0,3,1,0,0.269565217391304
2,0,5,0,0,0.3
0,1,2,1,0,0.0608695652173913
3,2,0,0,1,0.230434782608696
8,1,3,0,1,0.173913043478261
2,2,8,0,1,0.665217391304348
2,2,2,0,0,0.143478260869565
2,3,2,1,0,0.0956521739130435
5,2,2,0,1,0.739130434782609
4,1,5,1,0,0.28695652173913
4,0,4,1,0,1.35217391304348
1,3,4,0,0,0.191304347826087
3,3,1,0,0,0.0
2,0,3,1,0,0.282608695652174
2,3,2,0,1,0.308695652173913
0,3,2,0,0,0.0217391304347826
4,1,0,1,0,0.717391304347826
2,1,4,1,0,0.0217391304347826
2,1,2,1,0,0.008695652173913
3,2,2,0,1,1.06521739130435
2,3,3,1,0,0.091304347826087
4,1,4,0,1,0.21304347826087
5,2,4,0,1,0.0434782608695652
1,2,5,1,0,0.534782608695652
2,2,1,0,1,0.430434782608696
1,1,2,0,1,0.443478260869565
1,2,1,1,0,0.373913043478261
0,2,1,1,0,0.247826086956522
3,0,0,0,1,0.28695652173913
1,3,3,0,0,0.0
0,2,1,1,0,0.0
2,1,0,0,1,0.0434782608695652
1,0,2,1,0,0.721739130434783
0,0,1,0,1,0.491304347826087
4,2,0,1,0,0.339130434782609
0,1,4,1,0,3.19565217391304
1,3,0,0,1,0.347826086956522
1,2,1,1,0,0.421739130434783
1,2,1,1,0,0.330434782608696
0,1,1,1,0,0.495652173913044
1,2,0,1,0,4.51739130434783
4,1,1,1,0,0.295652173913043
4,1,4,1,0,0.817391304347826
2,1,4,0,0,0.252173913043478
2,3,1,1,0,0.473913043478261
1,1,2,1,0,0.134782608695652
2,2,1,1,0,0.543478260869565
0,2,2,1,0,0.578260869565217
1,2,0,1,0,0.0434782608695652
1,2,1,1,0,0.930434782608696
0,2,1,1,0,2.80434782608696
0,2,0,1,0,0.430434782608696
4,2,0,1,0,0.0434782608695652
1,5,4,1,0,1.6695652173913
1,6,1,1,0,0.765217391304348
1,5,1,0,1,0.0826086956521739
0,3,1,0,1,0.108695652173913
0,2,0,1,0,0.091304347826087
1,2,0,1,0,0.178260869565217
3,2,1,1,0,0.217391304347826
1,2,3,1,0,0.852173913043478
0,3,1,1,0,0.795652173913044
0,1,0,1,0,0.760869565217391
1,2,0,0,0,0.565217391304348
2,1,1,1,0,2.51304347826087
5,3,2,0,1,0.182608695652174
3,2,5,1,0,0.417391304347826
1,1,3,1,0,0.152173913043478
1,2,1,0,0,0.18695652173913
0,1,1,0,0,0.121739130434783
2,1,0,1,0,1.25217391304348
0,2,2,1,0,0.0565217391304348
0,1,0,0,1,2.1304347826087
0,1,0,1,0,0.71304347826087
2,3,0,1,0,0.252173913043478
0,4,2,1,0,0.156521739130435
2,3,0,0,0,0.0869565217391304
3,3,2,1,0,0.0347826086956522
1,1,3,1,0,0.0
3,0,1,1,0,0.221739130434783
0,0,3,1,0,0.521739130434783
1,0,0,1,0,0.595652173913043
1,0,1,0,0,0.126086956521739
0,1,1,1,0,0.0739130434782609
1,2,0,1,0,1.21304347826087
4,0,1,1,0,0.230434782608696
6,1,4,1,0,0.88695652173913
3,1,6,1,0,0.869565217391304
3,2,3,0,0,0.4
1,1,3,1,0,0.469565217391304
0,0,0,1,0,0.691304347826087
1,0,0,1,0,0.0565217391304348
0,0,1,1,0,1.02608695652174
3,0,0,1,0,0.221739130434783
2,0,3,1,0,1.37826086956522
1,2,2,1,0,0.517391304347826
1,1,1,1,0,0.621739130434783
0,0,1,1,0,0.869565217391304
1,0,0,1,0,0.304347826086957
3,0,1,0,1,0.556521739130435
3,2,3,1,0,1.0304347826087
0,1,3,0,1,0.317391304347826
1,2,0,1,0,0.547826086956522
0,3,1,1,0,0.326086956521739
0,1,0,0,0,0.152173913043478
0,1,0,1,0,0.773913043478261
3,2,0,1,0,1.6304347826087
4,1,3,1,0,0.195652173913043
1,0,4,1,0,1.47826086956522
1,4,1,1,0,0.504347826086957
2,3,1,1,0,1.02608695652174
0,5,2,1,0,2.00434782608696
5,2,0,1,0,1.87391304347826
1,1,2,1,0,0.226086956521739
2,2,1,1,0,0.869565217391304
1,0,2,1,0,1.10434782608696
1,1,1,1,0,0.226086956521739
1,1,1,1,0,1.56521739130435
1,0,1,0,0,0.126086956521739
1,2,1,1,0,0.439130434782609
1,1,1,0,0,0.108695652173913
1,1,1,1,0,0.778260869565217
0,1,1,1,0,0.0304347826086957
1,1,0,1,0,0.173913043478261
0,0,1,1,0,0.0434782608695652
2,0,0,1,0,0.78695652173913
0,0,2,1,0,0.5
6,1,0,1,0,1.41304347826087
0,1,6,1,0,1.21304347826087
1,1,0,1,0,0.2
0,1,1,0,0,0.130434782608696
0,1,0,1,0,0.452173913043478
0,1,0,0,0,0.939130434782609
1,0,0,1,0,0.6
0,3,1,1,0,0.426086956521739
0,1,0,1,0,0.547826086956522
1,2,3,1,0,0.0391304347826087
3,2,1,1,0,1.44782608695652
0,3,3,1,0,1.72608695652174
1,3,0,1,0,0.856521739130435
4,4,1,1,0,0.160869565217391
0,1,4,0,0,0.469565217391304
1,4,0,1,0,2.21739130434783
5,3,1,0,0,0.28695652173913
5,4,5,1,0,0.991304347826087
0,3,5,1,0,1.61304347826087
3,6,0,1,0,0.230434782608696
3,6,3,1,0,0.547826086956522
2,4,3,0,0,0.139130434782609
2,6,2,0,0,0.417391304347826
4,6,2,0,0,0.608695652173913
2,3,4,1,0,0.21304347826087
0,3,2,1,0,0.608695652173913
1,5,0,1,0,0.97391304347826
4,4,1,0,0,0.0130434782608696
2,5,4,1,0,1.71739130434783
1,4,2,1,0,0.0
5,5,1,1,0,2.04782608695652
1,2,5,1,0,0.226086956521739
9,2,8,1,0,0.226086956521739
11,2,9,1,0,0.191304347826087
8,3,11,1,0,0.391304347826087
2,2,8,0,0,0.28695652173913
9,4,2,0,0,0.21304347826087
11,5,9,1,0,1.26086956521739
4,6,11,1,0,0.0434782608695652
8,6,4,1,0,0.117391304347826
7,6,8,1,0,0.0695652173913043
5,8,7,1,0,0.0434782608695652
16,8,5,0,1,0.278260869565217
8,8,16,0,0,0.0608695652173913
12,3,8,1,0,0.0869565217391304
16,5,12,1,0,0.856521739130435
9,1,16,1,0,0.2
6,6,9,1,0,0.256521739130435
13,8,6,1,0,0.0
11,6,13,0,1,0.673913043478261
21,5,11,0,0,0.317391304347826
16,3,21,0,0,0.0434782608695652
3,7,16,1,0,0.71304347826087
17,7,3,1,0,0.330434782608696
14,5,17,1,0,0.847826086956522
0,0,0,1,0,0.0478260869565217
1,1,0,1,0,0.195652173913043
1,2,1,0,0,0.0869565217391304
2,2,1,1,0,0.169565217391304
0,1,2,0,0,0.0173913043478261
1,1,0,0,0,1.42608695652174
0,2,1,1,0,0.269565217391304
1,2,0,1,0,0.0391304347826087
1,1,1,1,0,0.1
1,3,1,1,0,0.243478260869565
2,3,1,1,0,1.1
1,3,2,1,0,0.139130434782609
1,5,1,1,0,0.569565217391304
1,1,1,0,1,0.530434782608696
2,2,1,1,0,0.456521739130435
0,1,2,1,0,0.21304347826087
1,3,0,1,0,1.26086956521739
1,3,1,0,0,0.0521739130434783
1,3,1,1,0,0.291304347826087
2,3,1,1,0,0.0173913043478261
0,1,2,0,0,0.0608695652173913
0,1,0,1,0,0.734782608695652
0,2,0,1,0,0.0956521739130435
1,1,0,1,0,0.817391304347826
1,1,1,0,0,0.265217391304348
5,1,1,0,0,0.182608695652174
4,1,5,0,1,0.373913043478261
5,3,4,0,0,0.330434782608696
8,1,5,1,0,0.726086956521739
3,6,8,0,1,0.265217391304348
3,1,3,0,0,0.0
6,2,3,0,1,0.347826086956522
0,1,6,1,0,2.72173913043478
5,1,0,0,1,0.78695652173913
0,1,5,1,0,0.778260869565217
9,1,0,1,0,0.791304347826087
0,3,9,1,0,1.1
3,2,0,1,0,0.365217391304348
1,7,3,1,0,0.621739130434783
2,5,1,1,0,1.10434782608696
3,2,2,0,0,0.0739130434782609
2,1,3,0,0,0.0217391304347826
4,2,2,0,1,0.0391304347826087
2,1,4,0,0,0.273913043478261
1,0,2,1,0,0.352173913043478
2,0,1,0,1,1.09130434782609
5,4,3,0,1,0.134782608695652
5,4,5,1,0,0.343478260869565
8,4,5,1,0,0.0
4,4,8,0,0,0.734782608695652
9,5,4,1,0,0.208695652173913
8,3,9,0,1,0.908695652173913
12,0,8,1,0,0.443478260869565
5,0,12,1,0,0.830434782608696
10,2,5,0,0,0.0869565217391304
12,0,10,0,1,3.98260869565217
9,3,12,0,1,1.08260869565217
11,1,9,0,1,0.28695652173913
9,2,11,0,0,0.0
10,2,9,1,0,0.434782608695652
8,2,10,1,0,2.61304347826087
9,4,8,0,1,0.304347826086957
6,0,9,0,1,0.804347826086957
8,1,6,1,0,0.847826086956522
7,0,8,1,0,1.38260869565217
10,2,7,0,0,1.96521739130435
8,1,10,0,0,0.243478260869565
5,4,8,0,0,0.147826086956522
16,5,5,1,0,0.0652173913043478
2,4,0,1,0,0.0869565217391304
2,2,2,1,0,0.61304347826087
5,4,2,0,0,0.469565217391304
4,1,5,1,0,0.3
5,2,4,0,0,0.221739130434783
4,1,5,0,1,0.58695652173913
3,4,4,1,0,0.304347826086957
3,3,3,1,0,0.178260869565217
3,3,3,1,0,0.0
2,2,3,1,0,0.28695652173913
5,2,2,1,0,0.3
0,1,5,1,0,0.365217391304348
2,4,0,0,0,1.27391304347826
0,1,2,0,0,0.169565217391304
2,2,0,1,0,0.469565217391304
7,5,2,0,1,0.565217391304348
4,4,7,0,1,0.960869565217391
1,4,4,1,0,0.478260869565217
3,3,1,1,0,0.230434782608696
2,2,3,1,0,0.369565217391304
1,3,2,0,0,0.260869565217391
2,3,1,1,0,0.0826086956521739
4,4,2,0,1,0.41304347826087
5,0,2,1,0,1.1695652173913
10,1,5,1,0,0.465217391304348
2,1,10,1,0,2.63913043478261
4,1,2,1,0,0.482608695652174
1,2,4,1,0,0.38695652173913
3,1,1,1,0,2.91304347826087
2,3,3,1,0,0.773913043478261
2,1,2,0,1,1.69130434782609
3,2,2,1,0,1.73478260869565
4,3,3,0,0,0.217391304347826
1,2,4,1,0,0.952173913043478
5,2,1,1,0,0.234782608695652
11,2,5,1,0,0.482608695652174
7,2,11,1,0,0.517391304347826
3,4,7,0,0,0.491304347826087
2,2,3,1,0,1.06086956521739
3,3,2,0,0,0.143478260869565
8,3,3,1,0,0.143478260869565
5,1,8,1,0,0.182608695652174
7,2,5,1,0,0.347826086956522
8,2,7,1,0,0.347826086956522
5,2,8,1,0,0.439130434782609
3,2,5,1,0,0.0565217391304348
2,0,3,1,0,0.617391304347826
3,3,2,1,0,0.834782608695652
4,2,3,1,0,0.130434782608696
5,2,4,1,0,1.19130434782609
5,2,5,1,0,2.1304347826087
0,2,5,0,1,2.09565217391304
3,5,0,1,0,0.721739130434783
5,5,3,0,0,0.0347826086956522
2,6,5,1,0,0.739130434782609
3,5,2,0,1,0.730434782608696
3,2,3,0,1,4.96086956521739
6,5,3,1,0,0.347826086956522
4,2,6,1,0,0.234782608695652
3,6,4,1,0,0.891304347826087
7,3,3,1,0,0.4
3,4,7,1,0,1.41304347826087
2,3,3,0,0,0.156521739130435
4,1,2,1,0,0.821739130434783
3,4,4,1,0,0.334782608695652
3,1,3,0,0,0.2
4,4,3,1,0,0.717391304347826
3,3,4,1,0,0.665217391304348
2,2,3,0,0,0.28695652173913
1,1,0,1,0,0.678260869565217
3,4,1,1,0,0.304347826086957
2,3,3,0,1,0.117391304347826
3,2,2,0,1,0.378260869565217
0,3,3,0,0,0.41304347826087
4,3,0,1,0,0.978260869565217
4,2,4,1,0,0.0
9,2,4,1,0,0.443478260869565
3,2,9,0,0,0.0608695652173913
0,2,3,1,0,0.743478260869565
5,3,0,1,0,0.408695652173913
2,3,5,0,1,1.0695652173913
1,4,2,1,0,0.847826086956522
3,4,1,1,0,0.108695652173913
3,5,3,0,0,0.795652173913044
0,4,3,0,0,0.121739130434783
0,4,0,0,1,0.830434782608696
2,2,0,1,0,0.252173913043478
5,3,2,0,0,0.0869565217391304
3,5,5,0,1,0.0434782608695652
9,3,3,0,0,0.0869565217391304
4,2,9,1,0,0.543478260869565
1,4,4,1,0,0.117391304347826
5,2,1,0,0,0.143478260869565
4,4,5,0,0,0.352173913043478
3,3,4,1,0,0.382608695652174
10,2,3,1,0,0.521739130434783
4,4,10,1,0,0.130434782608696
2,2,4,0,0,0.0
0,6,2,1,0,0.534782608695652
0,0,0,1,0,0.834782608695652
1,3,0,1,0,1.17826086956522
0,1,1,1,0,0.556521739130435
0,3,0,1,0,0.130434782608696
0,2,0,0,0,3.42173913043478
0,2,0,1,0,1.76086956521739
1,4,0,1,0,0.878260869565217
1,2,1,0,0,0.343478260869565
0,4,1,0,1,0.934782608695652
3,2,0,1,0,1.20434782608696
0,4,3,0,0,0.0391304347826087
0,3,0,1,0,0.152173913043478
0,5,0,0,1,1.50434782608696
0,6,0,1,0,0.443478260869565
1,4,0,0,1,0.0608695652173913
0,6,1,1,0,0.321739130434783
7,2,10,0,0,0.8
6,2,7,0,0,0.156521739130435
4,2,6,1,0,0.0304347826086957
7,2,4,0,0,0.204347826086957
1,3,7,1,0,0.0
2,2,1,1,0,0.0434782608695652
12,3,2,1,0,0.347826086956522
7,4,12,0,0,0.178260869565217
3,2,7,0,1,0.143478260869565
8,3,3,0,1,0.126086956521739
7,2,8,1,0,0.734782608695652
15,3,7,0,0,0.256521739130435
6,1,15,1,0,0.0434782608695652
5,3,6,0,0,0.269565217391304
3,1,5,0,1,0.730434782608696
6,1,3,0,0,0.317391304347826
6,3,6,1,0,0.821739130434783
5,2,6,0,1,0.7
3,5,5,1,0,0.0347826086956522
2,0,3,1,0,0.665217391304348
1,4,2,0,1,2.4
8,8,1,0,1,1.86086956521739
7,3,8,1,0,0.830434782608696
0,0,1,0,0,0.295652173913043
1,3,0,1,0,1.00869565217391
1,1,1,0,0,0.0
0,1,1,1,0,1.50869565217391
0,2,0,0,1,0.0869565217391304
0,2,0,1,0,1.09130434782609
0,2,0,0,0,0.0130434782608696
1,2,0,1,0,0.256521739130435
1,2,1,1,0,0.0782608695652174
1,2,1,1,0,0.0
0,0,1,1,0,1.11304347826087
1,0,0,1,0,0.0217391304347826
2,0,1,1,0,0.0434782608695652
1,0,2,1,0,0.0521739130434783
2,0,1,0,1,0.0
0,0,2,1,0,0.539130434782609
0,0,0,1,0,0.939130434782609
0,0,0,0,0,0.0434782608695652
0,0,0,1,0,0.121739130434783
1,0,0,0,0,0.252173913043478
3,0,1,1,0,0.117391304347826
0,0,3,1,0,0.869565217391304
0,0,0,1,0,0.426086956521739
7,4,9,1,0,0.0347826086956522
5,1,7,1,0,0.61304347826087
5,3,5,1,0,0.869565217391304
15,4,5,1,0,0.378260869565217
9,4,15,1,0,0.0
6,2,9,1,0,0.782608695652174
13,3,6,1,0,1.17391304347826
7,3,13,0,1,0.0
8,4,7,1,0,0.0347826086956522
10,6,8,1,0,0.634782608695652
12,4,10,1,0,1.13913043478261
7,5,12,1,0,0.547826086956522
5,3,7,1,0,1.11739130434783
7,8,5,1,0,0.117391304347826
9,3,7,1,0,1.57826086956522
15,3,9,1,0,0.730434782608696
5,2,15,1,0,0.652173913043478
5,2,5,1,0,0.791304347826087
15,1,5,1,0,0.143478260869565
15,4,15,0,0,1.33913043478261
0,5,15,1,0,1.4304347826087
5,5,0,0,0,0.130434782608696
4,4,5,0,1,0.11304347826087
0,1,0,0,0,0.0
0,1,0,1,0,1.05652173913043
0,0,0,0,0,0.682608695652174
0,0,0,1,0,0.147826086956522
0,0,0,1,0,0.0
0,0,0,1,0,1.02608695652174
1,0,0,1,0,0.269565217391304
0,0,1,0,0,0.869565217391304
1,0,0,1,0,0.308695652173913
0,0,1,1,0,0.173913043478261
0,0,0,1,0,0.173913043478261
0,3,0,1,0,1.02173913043478
0,2,0,1,0,2.28260869565217
0,0,0,0,0,0.217391304347826
3,0,0,0,0,0.0869565217391304
0,0,3,1,0,2.19130434782609
5,0,0,1,0,0.143478260869565
5,0,5,0,0,0.3
5,0,5,1,0,0.278260869565217
3,0,5,0,1,0.934782608695652
0,0,3,1,0,0.0652173913043478
3,0,0,0,1,0.273913043478261
0,0,3,0,1,0.178260869565217
19,2,19,0,0,0.0782608695652174
17,4,19,0,1,0.417391304347826
17,3,17,0,0,0.891304347826087
16,2,17,1,0,0.11304347826087
16,2,16,1,0,0.356521739130435
22,2,16,1,0,0.278260869565217
18,2,22,1,0,0.165217391304348
17,3,18,1,0,0.38695652173913
12,2,17,0,1,0.591304347826087
19,3,12,0,0,0.31304347826087
9,1,19,1,0,0.130434782608696
20,5,9,0,0,1.39130434782609
14,3,20,1,0,0.117391304347826
20,5,14,1,0,0.608695652173913
17,5,20,1,0,0.921739130434783
14,3,17,1,0,0.565217391304348
15,3,14,0,1,0.573913043478261
13,0,15,1,0,0.0826086956521739
19,2,13,1,0,0.208695652173913
11,4,19,1,0,0.617391304347826
16,4,11,0,0,0.0956521739130435
19,4,16,1,0,0.0434782608695652
23,6,19,0,1,0.995652173913043
0,0,6,0,1,1.32608695652174
1,2,0,0,0,0.330434782608696
9,2,1,0,0,0.104347826086957
3,2,9,1,0,0.326086956521739
0,2,3,0,1,0.239130434782609
4,2,0,0,0,0.0434782608695652
2,4,4,1,0,0.252173913043478
0,2,2,0,0,0.091304347826087
5,2,0,1,0,0.0608695652173913
10,2,5,1,0,0.152173913043478
9,3,10,1,0,0.795652173913044
2,3,9,0,1,1.08260869565217
3,3,2,1,0,0.308695652173913
7,1,3,1,0,0.41304347826087
8,1,7,0,0,0.0
7,1,8,1,0,0.378260869565217
0,2,7,1,0,0.804347826086957
3,4,0,1,0,0.0434782608695652
5,2,3,0,0,0.0
1,2,5,0,1,0.591304347826087
1,3,1,1,0,0.2
3,3,1,1,0,0.0
1,1,3,1,0,0.339130434782609
1,0,0,0,0,0.330434782608696
2,0,1,1,0,1.02608695652174
1,0,2,0,0,0.0434782608695652
1,3,1,0,0,0.278260869565217
2,3,1,1,0,0.0347826086956522
1,2,2,1,0,0.0217391304347826
4,2,1,1,0,0.817391304347826
2,3,4,1,0,0.178260869565217
1,2,2,1,0,0.356521739130435
0,3,1,0,0,0.130434782608696
1,4,0,1,0,0.0217391304347826
0,3,1,1,0,0.265217391304348
0,6,0,0,0,0.395652173913043
2,4,0,1,0,0.0
2,2,2,0,0,0.0347826086956522
2,5,2,1,0,0.143478260869565
3,4,2,1,0,0.173913043478261
4,2,3,0,0,0.0173913043478261
4,5,4,0,1,0.217391304347826
2,5,4,1,0,0.0347826086956522
1,1,2,1,0,0.0
5,4,1,1,0,0.0956521739130435
2,2,5,1,0,0.0652173913043478
8,1,3,0,1,0.195652173913043
4,2,8,0,1,2.35217391304348
6,2,4,1,0,0.104347826086957
8,5,6,1,0,0.195652173913043
12,4,8,1,0,0.41304347826087
7,3,12,1,0,0.130434782608696
6,5,7,1,0,0.18695652173913
6,2,6,0,0,0.0434782608695652
10,4,6,0,1,0.334782608695652
9,3,10,0,1,1.05217391304348
14,4,9,1,0,0.643478260869565
9,6,14,1,0,0.252173913043478
6,3,9,0,1,1.5304347826087
13,3,6,1,0,0.760869565217391
6,5,13,0,0,0.326086956521739
5,2,6,0,1,0.482608695652174
10,1,5,1,0,0.317391304347826
7,2,10,1,0,0.673913043478261
3,3,7,1,0,1.37826086956522
4,2,3,1,0,0.678260869565217
6,6,4,1,0,0.491304347826087
8,10,6,0,0,0.143478260869565
7,4,8,1,0,1.54347826086957
4,1,6,0,0,0.091304347826087
7,4,4,0,0,0.791304347826087
4,2,7,0,1,0.0869565217391304
5,0,4,0,1,0.439130434782609
2,0,5,0,0,0.2
2,0,2,1,0,0.239130434782609
3,0,2,0,1,0.617391304347826
7,0,3,0,1,0.752173913043478
1,1,7,1,0,0.0869565217391304
8,0,1,1,0,0.326086956521739
6,0,8,0,1,0.130434782608696
6,2,6,1,0,0.0130434782608696
2,1,6,0,1,0.295652173913043
1,0,2,1,0,0.282608695652174
3,3,1,1,0,3.26086956521739
0,0,3,0,1,0.439130434782609
2,1,0,0,1,0.543478260869565
3,0,2,1,0,0.160869565217391
6,2,3,1,0,2.2
1,4,6,0,1,0.18695652173913
0,4,1,1,0,0.939130434782609
2,3,0,0,1,0.826086956521739
3,4,2,1,0,0.0434782608695652
24,0,16,0,1,0.391304347826087
30,3,24,1,0,1.25652173913043
23,1,30,1,0,0.743478260869565
10,2,23,1,0,0.18695652173913
33,3,10,1,0,0.0
21,2,33,0,0,0.204347826086957
13,3,21,1,0,0.121739130434783
17,3,13,1,0,0.0
18,4,17,0,0,0.434782608695652
8,3,18,1,0,0.169565217391304
14,3,8,1,0,1.2
11,3,14,1,0,0.51304347826087
16,2,11,1,0,0.18695652173913
18,4,16,0,1,1.01304347826087
15,3,18,1,0,0.339130434782609
19,1,15,1,0,0.273913043478261
18,1,19,0,0,0.130434782608696
15,3,18,1,0,0.478260869565217
21,2,15,0,0,0.173913043478261
15,3,21,0,0,0.343478260869565
